,Rodada,Tempo,Presas,Predadores,Alpha,Beta,Gamma,Delta,x0,y0,Resultado,Ambiente,Anos
1227,1,12.269999999999783,51.453978172444856,92.6456851336933,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1228,1,12.279999999999783,51.47668269784111,92.37583036652956,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1229,1,12.289999999999782,51.500230715504514,92.10688746285402,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1230,1,12.299999999999782,51.5246205425081,91.83885769536633,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1231,1,12.309999999999782,51.549850528134485,91.5717422868228,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1232,1,12.319999999999782,51.5759190536541,91.30554241075106,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1233,1,12.329999999999782,51.60282453210441,91.04025919215816,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1234,1,12.339999999999781,51.63056540807002,90.77589370823223,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1235,1,12.349999999999781,51.6591401574637,90.51244698903757,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1236,1,12.359999999999781,51.68854728730838,90.24992001820344,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1237,1,12.36999999999978,51.71878533552003,89.98831373360642,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1238,1,12.37999999999978,51.74985287069152,89.72762902804641,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1239,1,12.38999999999978,51.78174849187742,89.46786674991637,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1240,1,12.39999999999978,51.81447082837975,89.20902770386581,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1241,1,12.40999999999978,51.84801853953462,88.95111265145802,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1242,1,12.41999999999978,51.88239031449993,88.69412231182118,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1243,1,12.42999999999978,51.917584872043896,88.43805736229328,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1244,1,12.43999999999978,51.953600960334626,88.18291843906105,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1245,1,12.449999999999779,51.99043735673059,87.92870613779273,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1246,1,12.459999999999779,52.028092867572056,87.67542101426488,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1247,1,12.469999999999779,52.06656632797347,87.42306358498331,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1248,1,12.479999999999778,52.10585660161678,87.17163432779795,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1249,1,12.489999999999778,52.145962580545714,86.92113368251192,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1250,1,12.499999999999778,52.186883184960976,86.67156205148487,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1251,1,12.509999999999778,52.228617363016404,86.42291980023029,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1252,1,12.519999999999778,52.27116409061605,86.17520725800736,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1253,1,12.529999999999777,52.31452237121218,85.92842471840689,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1254,1,12.539999999999777,52.358691235604205,85.68257243993169,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1255,1,12.549999999999777,52.40366974173855,85.43765064657138,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1256,1,12.559999999999777,52.4494569745094,85.19365952837154,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1257,1,12.569999999999776,52.4960520455604,84.95059924199737,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1258,1,12.579999999999776,52.54345409308719,84.70846991129194,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1259,1,12.589999999999776,52.591662281640936,84.46727162782896,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1260,1,12.599999999999776,52.64067580193264,84.22700445146013,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1261,1,12.609999999999776,52.6904938706384,83.98766841085721,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1262,1,12.619999999999775,52.74111573020554,83.74926350404876,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1263,1,12.629999999999775,52.79254064865958,83.51178969895166,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1264,1,12.639999999999775,52.844767919412085,83.2752469338974,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1265,1,12.649999999999775,52.897796861069345,83.03963511815323,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1266,1,12.659999999999775,52.951626817241916,82.80495413243816,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1267,1,12.669999999999774,53.006257156354984,82.57120382943391,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1268,1,12.679999999999774,53.06168727145955,82.33838403429088,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1269,1,12.689999999999774,53.117916580044415,82.10649454512902,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1270,1,12.699999999999774,53.174944523849,81.87553513353393,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1271,1,12.709999999999773,53.232770568676926,81.6455055450479,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1272,1,12.719999999999773,53.2913942042104,81.4164054996562,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1273,1,12.729999999999773,53.35081494382534,81.18823469226858,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1274,1,12.739999999999773,53.41103232440731,80.96099279319596,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1275,1,12.749999999999773,53.47204590616814,80.73467944862239,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1276,1,12.759999999999772,53.53385527246336,80.50929428107244,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1277,1,12.769999999999772,53.59646002961028,80.28483688987387,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1278,1,12.779999999999772,53.65985980670683,80.06130685161574,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1279,1,12.789999999999772,53.7240542554511,79.83870372060201,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1280,1,12.799999999999772,53.78904304996158,79.61702702930063,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1281,1,12.809999999999771,53.85482588659801,79.39627628878817,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1282,1,12.819999999999771,53.921402483782984,79.17645098919006,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1283,1,12.829999999999771,53.98877258182414,78.95755060011646,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1284,1,12.83999999999977,54.056935942737034,78.73957457109381,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1285,1,12.84999999999977,54.125892350068575,78.52252233199212,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1286,1,12.85999999999977,54.195641608721154,78.30639329344801,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1287,1,12.86999999999977,54.266183544777284,78.09118684728352,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1288,1,12.87999999999977,54.337518005324895,77.87690236692087,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1289,1,12.88999999999977,54.40964485828316,77.66353920779304,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1290,1,12.89999999999977,54.482563992228854,77.45109670775028,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1291,1,12.90999999999977,54.55627531622333,77.23957418746268,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1292,1,12.919999999999769,54.630778759639924,77.02897095081865,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1293,1,12.929999999999769,54.70607427199195,76.81928628531955,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1294,1,12.939999999999769,54.78216182276114,76.61051946247039,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1295,1,12.949999999999768,54.85904140122658,76.40266973816671,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1296,1,12.959999999999768,54.936713016294114,76.19573635307752,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1297,1,12.969999999999768,55.01517669632622,75.98971853302471,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1298,1,12.979999999999768,55.094432488972274,75.78461548935847,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1299,1,12.989999999999768,55.174480460999234,75.58042641932919,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1300,1,12.999999999999767,55.255320698122794,75.37715050645565,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1301,1,13.009999999999767,55.336953304838836,75.1747869208896,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1302,1,13.019999999999767,55.41937840425532,74.97333481977681,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1303,1,13.029999999999767,55.502596137924485,74.77279334761452,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1304,1,13.039999999999766,55.586606665675404,74.57316163660546,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1305,1,13.049999999999766,55.671410165446865,74.37443880700842,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1306,1,13.059999999999766,55.75700683312055,74.17662396748536,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1307,1,13.069999999999766,55.8433968823545,73.97971621544522,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1308,1,13.079999999999766,55.93058054441684,73.78371463738434,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1309,1,13.089999999999765,56.01855806801979,73.58861830922358,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1310,1,13.099999999999765,56.107329719153874,73.39442629664227,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1311,1,13.109999999999765,56.19689578092237,73.20113765540884,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1312,1,13.119999999999765,56.28725655337595,73.00875143170835,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1313,1,13.129999999999765,56.37841235334751,72.81726666246679,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1314,1,13.139999999999764,56.47036351428718,72.6266823756724,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1315,1,13.149999999999764,56.56311038609745,72.43699759069382,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1316,1,13.159999999999764,56.65665333496844,72.24821131859525,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1317,1,13.169999999999764,56.750992743213295,72.06032256244863,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1318,1,13.179999999999763,56.84612900910367,71.87333031764285,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1319,1,13.189999999999763,56.94206254670525,71.68723357219004,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1320,1,13.199999999999763,57.03879378571341,71.50203130702897,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1321,1,13.209999999999763,57.136323171288815,71.31772249632567,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1322,1,13.219999999999763,57.234651163893126,71.13430610777114,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1323,1,13.229999999999762,57.333778239124655,70.95178110287634,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1324,1,13.239999999999762,57.43370488755401,70.77014643726447,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1325,1,13.249999999999762,57.53443161455972,70.5894010609605,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1326,1,13.259999999999762,57.6359589401638,70.40954391867801,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1327,1,13.269999999999762,57.73828739886723,70.2305739501035,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1328,1,13.279999999999761,57.84141753948532,70.052490090178,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1329,1,13.289999999999761,57.945349924983034,69.87529126937613,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1330,1,13.299999999999761,58.05008513231009,69.69897641398272,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1331,1,13.30999999999976,58.155623752235954,69.52354444636681,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1332,1,13.31999999999976,58.261966389184686,69.3489942852533,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1333,1,13.32999999999976,58.36911366106952,69.17532484599205,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1334,1,13.33999999999976,58.47706619912731,69.00253504082472,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1335,1,13.34999999999976,58.58582464775267,68.83062377914918,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1336,1,13.35999999999976,58.69538966433195,68.65958996778153,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1337,1,13.36999999999976,58.80576191907681,68.48943251121597,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1338,1,13.37999999999976,58.91694209485763,68.3201503118823,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1339,1,13.389999999999759,59.02893088703655,68.15174227040123,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1340,1,13.399999999999759,59.141729003300135,67.98420728583746,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1341,1,13.409999999999759,59.255337163491745,67.81754425595062,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1342,1,13.419999999999758,59.369756099443514,67.6517520774441,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1343,1,13.429999999999758,59.484986554807904,67.4868296462117,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1344,1,13.439999999999758,59.60102928488886,67.32277585758233,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1345,1,13.449999999999758,59.717885056472525,67.1595896065625,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1346,1,13.459999999999757,59.83555464765749,66.997269788077,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1347,1,13.469999999999757,59.95403884768454,66.83581529720745,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1348,1,13.479999999999757,60.07333845676592,66.67522502942893,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1349,1,13.489999999999757,60.19345428591408,66.51549788084479,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1350,1,13.499999999999757,60.31438715676984,66.35663274841944,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1351,1,13.509999999999756,60.436137901429994,66.19862853020939,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1352,1,13.519999999999756,60.55870736227434,66.04148412559238,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1353,1,13.529999999999756,60.682096391792065,65.88519843549474,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1354,1,13.539999999999756,60.80630585240751,65.72977036261707,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1355,1,13.549999999999756,60.93133661630529,65.57519881165804,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1356,1,13.559999999999755,61.05718956525466,65.42148268953655,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1357,1,13.569999999999755,61.183865590433285,65.26862090561222,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1358,1,13.579999999999755,61.31136559225017,65.11661237190427,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1359,1,13.589999999999755,61.43969048016791,64.9654560033086,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1360,1,13.599999999999755,61.568841172524145,64.81515071781352,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1361,1,13.609999999999754,61.69881859635219,64.66569543671373,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1362,1,13.619999999999754,61.8296236872009,64.51708908482286,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1363,1,13.629999999999754,61.96125738895361,64.36933059068441,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1364,1,13.639999999999754,62.093720653646294,64.22241888678136,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1365,1,13.649999999999753,62.22701444128474,64.0763529097441,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1366,1,13.659999999999753,62.361139719660876,63.93113160055721,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1367,1,13.669999999999753,62.49609746416814,63.786753904764566,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1368,1,13.679999999999753,62.63188865761584,63.643218772673286,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1369,1,13.689999999999753,62.768514290042596,63.50052515955619,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1370,1,13.699999999999752,62.905975358528686,63.358672025853025,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1371,1,13.709999999999752,63.044272867007415,63.21765833737035,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1372,1,13.719999999999752,63.183407826075396,63.077483065480195,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1373,1,13.729999999999752,63.32338125280173,62.93814518731743,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1374,1,13.739999999999752,63.4641941705361,62.799643685975965,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1375,1,13.749999999999751,63.605847608715685,62.661977550703746,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1376,1,13.759999999999751,63.74834260267093,62.525145777096576,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1377,1,13.76999999999975,63.89168019343014,62.38914736729081,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1378,1,13.77999999999975,64.03586142752282,62.25398133015497,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1379,1,13.78999999999975,64.1808873567818,62.119646681480205,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1380,1,13.79999999999975,64.32675903814406,61.98614244416975,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1381,1,13.80999999999975,64.47347753345032,61.85346764842734,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1382,1,13.81999999999975,64.62104390924321,61.72162133194459,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1383,1,13.82999999999975,64.7694592365642,61.590602540087396,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1384,1,13.83999999999975,64.91872459074905,61.46041032608141,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1385,1,13.84999999999975,65.06884105122195,61.33104375119652,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1386,1,13.859999999999749,65.21980970128816,61.20250188493047,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1387,1,13.869999999999749,65.37163162792521,61.07478380519156,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1388,1,13.879999999999749,65.52430792157267,60.947888598480496,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1389,1,13.889999999999748,65.67783967592031,60.821815360071405,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1390,1,13.899999999999748,65.83222798769481,60.69656319419201,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1391,1,13.909999999999748,65.9874739564448,60.57213121420303,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1392,1,13.919999999999748,66.14357868432445,60.44851854277683,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1393,1,13.929999999999747,66.3005432758753,60.32572431207527,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1394,1,13.939999999999747,66.45836883780647,60.2037476639269,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1395,1,13.949999999999747,66.61705647877326,60.082587750003384,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1396,1,13.959999999999747,66.77660730915393,59.962243731995336,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1397,1,13.969999999999747,66.93702244082482,59.8427147817874,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1398,1,13.979999999999746,67.09830298693366,59.72400008163278,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1399,1,13.989999999999746,67.26045006167112,59.60609882432713,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1400,1,13.999999999999746,67.42346478004046,59.489010213381846,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1401,1,14.009999999999746,67.58734825762542,59.37273346319684,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1402,1,14.019999999999746,67.75210161035612,59.257267799232714,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1403,1,14.029999999999745,67.91772595427311,59.14261245818246,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1404,1,14.039999999999745,68.08422240528947,59.028766688142646,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1405,1,14.049999999999745,68.25159207895088,58.915729748784116,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1406,1,14.059999999999745,68.41983609019373,58.80350091152228,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1407,1,14.069999999999744,68.58895555310113,58.6920794596869,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1408,1,14.079999999999744,68.75895158065697,58.581464688691554,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1409,1,14.089999999999744,68.92982528449768,58.47165590620263,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1410,1,14.099999999999744,69.10157777466208,58.362652432308,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1411,1,14.109999999999744,69.27421015933885,58.254453599685355,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1412,1,14.119999999999743,69.44772354461196,58.14705875377017,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1413,1,14.129999999999743,69.62211903420378,58.04046725292339,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1414,1,14.139999999999743,69.79739772921597,57.93467846859888,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
